id,type,title,description,interpretation,link,status,published_at,created_at,updated_at,display_date,centres,classes,children,medias,tags
300929,album,"Happy 3rd Birthday, Isaac! ","Isaac turned 3, Happy Birthday Isaac! May this year be filled with adventures, new discoveries, and happiness. Thank you for sharing such amazing presents with your friends, I am sure they loved it! 🌟",,,published,2025-03-15 07:42:25,2025-03-15 07:42:17,2025-03-15 07:42:25,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
300945,album,Bug Rescue!! 🪲🚨,"On this energetic morning, children had a blast trying to save the bugs from this gigantic spider web! 🕸 They crawled under the webs and made sure to save every single bug. This activity helps to foster their gross motor development, where they utilise and coordinate their hands and legs to crawl under the web. They had so much fun with this activity that some children wanted to have a second go at it. 😅",,,published,2025-03-15 07:54:38,2025-03-15 07:54:04,2025-03-15 07:54:38,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
300952,album,Exploring the Creepy Crawlies Habitat! 🌿🦗,"The children explored the habitats of creepy crawlies by looking at pictures and sorting insects based on where they live. They learned that some bugs, like dragonflies, prefer water, while others, like ladybugs, enjoy leaves, and grasshoppers and ants thrive in tall grass. This activity helped the children develop sorting skills and a deeper understanding of how insects adapt to their environments.",,,published,2025-03-15 07:57:47,2025-03-15 07:57:33,2025-03-15 07:57:47,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
300968,album,🐝🦋 Final Phase: Creepy Crawlies Exploration Wrap-Up! 🌿🐜,"What an incredible journey we’ve had exploring the world of creepy crawlies! Over the past two months, the children have immersed themselves in the fascinating lives of insects, learning about their habitats, behaviours, and how they contribute to our environment. 

To cap off our exploration, we’ve transformed our dramatic play corner into a bee hive! 🐝 The children have eagerly embraced the role of beekeepers, using their imagination to act out the process of extracting honey from the hive. They’ve been working together, pretending to care for the bees, collect the honey, and learn about the vital role bees play in pollination.

This final phase has allowed the children to apply their learning in a creative way, reinforcing their understanding of the natural world while also developing their social and problem-solving skills. What a wonderful way to conclude our creepy crawly exploration; through play, teamwork, and a whole lot of buzzing excitement!

We are excited to anticipate on the next adventure coming our way!",,,published,2025-03-15 08:12:56,2025-03-15 08:12:32,2025-03-15 08:14:47,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
300979,album,"Hmm, which is my favourite item? 📦","The children were introduced to a box filled with familiar items they use every day, including paint brushes, books, toys, puppets, and more. 🧸They were invited to select their favourite item and share the reasons behind their choice. Many children picked bubble wands and paint brushes! This activity helps build their self-confidence by encouraging them to express their personal interests and preferences. It also supports the development of public speaking skills, as children gain confidence in speaking in front of their peers.",,,published,2025-03-15 08:19:33,2025-03-15 08:19:21,2025-03-15 08:19:32,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
301061,album,PG Field Trip to Splash-N-Surf,关心班的第一次郊游，我们一起乘搭地铁去Splash-N-Surf儿童水上乐园。,,,published,2025-03-15 09:12:08,2025-03-15 09:11:37,2025-03-15 09:12:08,NULL,"{""id"": 16, ""code"": ""MBS""}","[{""id"": 1377, ""label"": ""2025 Playgroup Care""}]",NULL,[],[]
301134,album,Thinker Box,关心学步幼儿班在周一上午都会上Thinker Box的课外课。,,,published,2025-03-15 10:39:59,2025-03-15 10:39:35,2025-03-15 10:39:58,NULL,"{""id"": 16, ""code"": ""MBS""}","[{""id"": 1377, ""label"": ""2025 Playgroup Care""}]",NULL,[],[]
301146,album,Jump and Count,"In this activity, the children were encouraged to practice rote counting from 1 to 10 as they jumped from one hula hoop to the next. After most of the children breezed through in counting to 10, they were challenged with additional hoops. As the children tried their best to count and jump, their friends eagerly watched and counted along with them!",,,draft,2025-03-15 10:51:23,2025-03-15 10:49:56,2025-03-15 10:51:23,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1298, ""label"": ""2025 N2 Eric Carle""}]",NULL,[],[]
301147,album,精彩瞬间,请欣赏本周精彩瞬间：跳绳,,,published,2025-03-15 10:52:43,2025-03-15 10:52:04,2025-03-15 10:52:42,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1430, ""label"": ""2025 K1 Bright""}]",NULL,[],[]
301149,post,Our Emotion Monster,"After reading the book ‘Tina the Fox Feeling Angry’, children are tasked with creating their own monster. In the book, the feeling of anger is represented by a red monster. The book also showed a way to get rid of the feeling of anger is to breathe in and out. To create their monster, children used a dropper to drop different colours of food colouring onto their paper. They then used a straw to blow (mimicing getting rid of the feelings) the blobs of colours to spread it all over their paper. Children then added eyes and mouths to finish off their monster.",,,published,2025-03-15 10:57:05,2025-03-15 10:56:49,2025-03-15 10:57:05,NULL,"{""id"": 16, ""code"": ""MBS""}","[{""id"": 1379, ""label"": ""2025 Nursery 1 Grace""}]",NULL,[],[]
301160,album,课外活动：音乐课,请家长欣赏本周音乐活动,,,published,2025-03-15 11:10:10,2025-03-15 11:09:48,2025-03-15 11:10:10,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1430, ""label"": ""2025 K1 Bright""}]",NULL,[],[]
301162,album,Show and Tell - Who Am I,"As a conclusion to their Term 1 learning on ""Who Am I"", the children were invited to create artworks or booklets portraying interesting facts about themselves, such as their likes and dislikes, their families, and anything they were keen on sharing. During their show and tell session, the children presented their masterpieces to their friends and teachers, talking about all the things that they liked or did not like. The children in the audience also had opportunities to ask questions about their friends' sharing!",,,draft,2025-03-15 11:11:50,2025-03-15 11:10:14,2025-03-15 11:11:50,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1298, ""label"": ""2025 N2 Eric Carle""}]",NULL,[],[]
301291,album,March Week 1 (Part 2),3/3/25-6/3/25,,,published,2025-03-16 03:27:48,2025-03-15 17:38:47,2025-03-16 03:27:47,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1401, ""label"": ""2025 N1 Rosen""}]",NULL,[],[]
301293,album,March Week One Enrichment Class,Mathstro,,,published,2025-03-16 02:59:36,2025-03-15 18:27:43,2025-03-16 02:59:35,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1401, ""label"": ""2025 N1 Rosen""}]",NULL,[],[]
301460,album,水中的玩具：,"沉浮在水中的玩具让好奇的幼儿不停地玩着，游戏通过自由探索（水、不同材质、玩水等），发展了幼儿对于物质属性的认识。
",,,published,2025-03-16 04:47:58,2025-03-16 04:47:44,2025-03-16 04:47:57,NULL,"{""id"": 16, ""code"": ""MBS""}","[{""id"": 1376, ""label"": ""2025 Infant Joy""}]",NULL,[],[]
301463,album,玩丝巾,"幼儿十分开心地地拉扯和触摸丝巾，活动提供轻柔、适宜的材料，以促进幼儿触觉能力的发展。
",,,published,2025-03-16 04:49:50,2025-03-16 04:49:40,2025-03-16 04:49:49,NULL,"{""id"": 16, ""code"": ""MBS""}","[{""id"": 1376, ""label"": ""2025 Infant Joy""}]",NULL,[],[]
301557,album,本周动态分享,通过两周的学习和探索，我们在幼儿的游戏和日常活动中越来越观察到幼儿们关照他人情绪，处理自己的情绪的行为，孩子们会很敏感的发现同伴的情绪变化，孩子们会围在一起，用言语和拥抱安慰同伴，用自己的方式为朋友提供情绪上的支持。在早上的时间，我们会在签到的时候让幼儿们分享自己的情绪，教师很惊奇的发现幼儿对自己的情绪有着很准确的体会，特别是对平静和开心这两种心情的体会中，这是自我认知方面很强的能力体现。在本周我们同样设置了促进幼儿肌肉发展气球和滴管游戏，不管是用脚踢气球还是用头撞气球都很好的促进了大肌肉和空间感知里的发展，滴管和水更是孩子们最爱的游戏，这种简单工具的使用会促进幼儿的手眼协调和对物理规律的思考和探索。来看看我们的精彩瞬间！,,,published,2025-03-16 06:13:33,2025-03-16 06:12:50,2025-03-16 06:13:33,NULL,"{""id"": 5, ""code"": ""DTH01""}","[{""id"": 1408, ""label"": ""2025 Nursery 1 Engagers""}]",NULL,[],[]
301609,album,音乐活动——《我长大了》,"为了引导小朋友们学习长大后自己能够做到哪些力所能及的事情，以及培养小朋友对音乐的感知能力，所以我们开展了本次的活动。活动中老师先播放儿歌《我长大了》https://www.youtube.com/watch?v=T87mXejuR2c
请小朋友们聆听，然后再逐句的去解释歌词的含义。接下来老师邀请小朋友们一边听儿歌一边思考应该根据歌词含义去做出怎样的动作，大家纷纷想出不同的动作然后我们大家一起去模仿做出相应的动作。
活动最后，老师也邀请小朋友们展开探讨，自己长大了可以做到哪些事情呢？具体分享内容请各位家长查看下面照片中的记录噢！",,https://www.youtube.com/watch?v=T87mXejuR2c,published,2025-03-16 07:02:09,2025-03-16 07:01:59,2025-03-16 07:14:54,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1300, ""label"": ""2025 K1 David McKee""}]",NULL,[],[]
301611,album,T1W10活动,"        这周是本学期的最后一周，我们完成了两本绘本故事的学习，一本早期阅读《毛毛虫》的听、说、读、写的活动。小朋友们大概总结了一下这学期学过的内容，玩了一些角落活动材料，并完成了小书《创意逃家小兔》和《毛毛虫》的制作。
        此外，小朋友们在这周的音乐课上，学习认读音符，并听音乐，用音符排列出节奏规律。",,,published,2025-03-16 07:12:26,2025-03-16 07:12:14,2025-03-16 07:12:26,NULL,"{""id"": 5, ""code"": ""DTH01""}","[{""id"": 1405, ""label"": ""2025 Kindergarten 2 Risk-Takers""}]",NULL,[],[]
301612,album,数学游戏（加法）,"为了培养小朋友的数学技能，了解数与数相加的计算方式，所以我们开展了本次的活动。活动中老师为小朋友们准备了呼啦圈、乐高、铃鼓。游戏规则是老师摇晃铃鼓，当停止摇晃铃鼓时小朋友们需要快速的跳进前方的呼啦圈中，然后聆听老师说出的数字，小朋友们根据所听到的数字内容去拿取相应数量的乐高放进自己的呼啦圈里，放好后进行一对一的数数，数完后报数再从呼啦圈里退出来。接下来小朋友们重复上述的游戏过程，这时需要去计算第一次的数量与第二次的数量相加后的结果是什么。例如：第一次拿了五个乐高，第二次拿了两个乐高，那么一共有几个乐高？

通过本次活动的过程小朋友们对数字相加的概念有了更多的理解。",,,published,2025-03-16 07:13:57,2025-03-16 07:13:39,2025-03-16 07:13:57,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1300, ""label"": ""2025 K1 David McKee""}]",NULL,[],[]
301615,album,ThinkersBox,"In this ThinkersBox session, the children were given pipe cleaners and encouraged to explore their creativity by bending, twisting, and shaping them into various forms. From vibrant flowers to fun bubble blowers and even colorful bracelets, the children demonstrated impressive imagination and fine motor skills. Alongside this hands-on activity, they were also invited to challenge their observation skills by looking at two pictures and spotting the differences between them.",,,published,2025-03-16 07:20:45,2025-03-16 07:20:30,2025-03-16 07:20:44,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1284, ""label"": ""2025 N1 Christie Matheson""}]",NULL,[],[]
